21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),6.433 ms,6.422 ms *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),4.885 ms,4.935 ms *
18,* * *
21,* * *
 1,* * *
 3,* xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.518 ms *
18,* * *
21,* * *
 3,* * xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.502 ms
18,* * *
21,* * *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.532 ms * *
18,* * *
21,* * *
 1,* * *
 3,* * *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),7.378 ms,7.604 ms *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),3.892 ms * *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.536 ms * *
18,* * *
21,* * *
18,* * *
21,* * *
 3,* xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.502 ms *
18,* * *
21,* * *
 1,* * *
18,* * *
21,* * *
 3,* * xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.457 ms
18,* * *
21,* * *
 1,* * *
 3,* * xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.520 ms
18,* * *
21,* * *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),4.547 ms,4.559 ms *
 3,* * xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.641 ms
18,* * *
21,* * *
 1,* * *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.537 ms * *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),3.393 ms * *
18,* * *
21,* * *
 3,* * xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.504 ms
18,* * *
21,* * *
18,* * *
21,* * *
 1,* * *
18,* * *
21,* * *
18,* * *
21,* * *
 1,* * *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.563 ms * *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),3.917 ms * *
 3,* * xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.551 ms
18,* * *
21,* * *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.755 ms,0.753 ms *
18,* * *
21,* * *
 1,* * *
 3,* xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.529 ms *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),4.656 ms * *
 3,* * xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.494 ms
18,* * *
21,* * *
 1,* * *
18,* * *
21,* * *
18,* * *
21,* * *
 1,* * *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),19.634 ms * *
18,* * *
21,* * *
 1,* * *
18,* * *
21,* * *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.578 ms *,0.529 ms
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),3.899 ms,3.959 ms *
 3,* * xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.530 ms
18,* * *
21,* * *
 1,* * *
