 1,* * *
 1,129.63.159.254 (129.63.159.254),0.380 ms,2.031 ms *
10,tel-netedgepe-po10.tcom.purdue.edu (192.5.40.9),44.023 ms *,50.466 ms
12,switch-lwsn2133-z1r11.cs.purdue.edu (128.10.127.250),41.165 ms,39.430 ms *
 1,129.63.159.254 (129.63.159.254),0.816 ms * *
 1,129.63.159.254 (129.63.159.254),0.467 ms * *
 1,* * *
 1,129.63.159.254 (129.63.159.254),0.322 ms,2.194 ms *
 1,* * *
 1,* * *
 1,129.63.159.254 (129.63.159.254),0.343 ms * *
 1,129.63.159.254 (129.63.159.254),0.345 ms * *
 1,129.63.159.254 (129.63.159.254),0.893 ms,1.891 ms *
 1,129.63.159.254 (129.63.159.254),0.321 ms * *
 1,129.63.159.254 (129.63.159.254),0.751 ms * *
 1,* * *
 1,* * *
13,* * *
 1,* * *
 1,129.63.159.254 (129.63.159.254),0.336 ms * *
 1,* * *
 1,129.63.159.254 (129.63.159.254),0.776 ms * *
 1,129.63.159.254 (129.63.159.254),0.505 ms *,0.340 ms
 1,129.63.159.254 (129.63.159.254),0.740 ms,1.372 ms *
 1,* * *
 1,129.63.159.254 (129.63.159.254),0.346 ms * *
 1,129.63.159.254 (129.63.159.254),0.736 ms * *
 1,129.63.159.254 (129.63.159.254),1.919 ms * *
 1,* * *
 1,129.63.159.254 (129.63.159.254),0.324 ms * *
 1,129.63.159.254 (129.63.159.254),0.341 ms * *
 1,129.63.159.254 (129.63.159.254),0.344 ms * *
 1,* * *
 1,* * *
 1,* * *
 1,129.63.159.254 (129.63.159.254),0.500 ms * *
 1,* * *
 1,* * *
 1,129.63.159.254 (129.63.159.254),0.771 ms *,0.349 ms
 1,129.63.159.254 (129.63.159.254),0.685 ms * *
 1,129.63.159.254 (129.63.159.254),1.017 ms * *
 1,129.63.159.254 (129.63.159.254),0.534 ms * *
 1,129.63.159.254 (129.63.159.254),0.387 ms,1.248 ms *
 1,129.63.159.254 (129.63.159.254),0.344 ms * *
 1,129.63.159.254 (129.63.159.254),1.290 ms * *
 1,129.63.159.254 (129.63.159.254),0.597 ms * *
 8,* ae-1.2063.rtr.ictc.indiana.gigapop.net (149.165.254.185),32.003 ms *
 1,129.63.159.254 (129.63.159.254),0.547 ms,0.567 ms *
 1,* * *
 1,129.63.159.254 (129.63.159.254),0.326 ms *,0.336 ms
 1,129.63.159.254 (129.63.159.254),2.194 ms,2.387 ms *
 1,129.63.159.254 (129.63.159.254),0.328 ms,0.765 ms *
 1,129.63.159.254 (129.63.159.254),0.748 ms,0.323 ms *
 1,129.63.159.254 (129.63.159.254),0.339 ms * *
 1,129.63.159.254 (129.63.159.254),0.337 ms * *
 1,129.63.159.254 (129.63.159.254),0.585 ms * *
 1,129.63.159.254 (129.63.159.254),1.104 ms * *
 1,129.63.159.254 (129.63.159.254),0.697 ms * *
 1,129.63.159.254 (129.63.159.254),2.133 ms,2.115 ms *
 1,* * *
 1,129.63.159.254 (129.63.159.254),1.679 ms *,0.884 ms
 1,129.63.159.254 (129.63.159.254),1.479 ms * *
 1,* * *
 1,* * *
 1,129.63.159.254 (129.63.159.254),1.548 ms,2.146 ms *
 1,129.63.159.254 (129.63.159.254),0.323 ms * *
 1,* * *
 1,129.63.159.254 (129.63.159.254),0.364 ms * *
 1,129.63.159.254 (129.63.159.254),1.209 ms * *
 1,129.63.159.254 (129.63.159.254),1.125 ms * *
 1,* 129.63.159.254 (129.63.159.254),0.954 ms *
 1,129.63.159.254 (129.63.159.254),2.726 ms * *
 1,* * *
 1,129.63.159.254 (129.63.159.254),2.024 ms,2.611 ms *
 1,129.63.159.254 (129.63.159.254),3.513 ms,3.499 ms *
 6,* * *
 8,ae-1.2063.rtr.ictc.indiana.gigapop.net (149.165.254.185),33.675 ms,34.070 ms *
 1,* * *
 1,* * *
 1,129.63.159.254 (129.63.159.254),0.969 ms * *
 1,* * *
 1,* * *
 1,129.63.159.254 (129.63.159.254),0.329 ms,1.988 ms *
 1,129.63.159.254 (129.63.159.254),1.597 ms * *
 1,129.63.159.254 (129.63.159.254),1.855 ms *,0.349 ms
 1,129.63.159.254 (129.63.159.254),0.786 ms * *
 1,129.63.159.254 (129.63.159.254),0.347 ms * *
 1,* * *
 1,129.63.159.254 (129.63.159.254),1.363 ms * *
 1,129.63.159.254 (129.63.159.254),0.553 ms *,0.386 ms
 1,129.63.159.254 (129.63.159.254),0.326 ms * *
 1,129.63.159.254 (129.63.159.254),2.373 ms,2.977 ms *
 1,129.63.159.254 (129.63.159.254),2.715 ms,3.331 ms *
 1,129.63.159.254 (129.63.159.254),4.676 ms,4.663 ms *
 1,129.63.159.254 (129.63.159.254),1.809 ms * *
 1,129.63.159.254 (129.63.159.254),10.717 ms * *
 1,129.63.159.254 (129.63.159.254),2.068 ms,3.283 ms *
 1,129.63.159.254 (129.63.159.254),2.527 ms * *
 1,129.63.159.254 (129.63.159.254),0.330 ms,3.742 ms *
 1,* * *
 1,129.63.159.254 (129.63.159.254),1.355 ms * *
 1,129.63.159.254 (129.63.159.254),2.077 ms,2.953 ms *
 1,129.63.159.254 (129.63.159.254),1.632 ms * *
 1,* * 129.63.159.254 (129.63.159.254),0.560 ms
 1,129.63.159.254 (129.63.159.254),0.488 ms * *
 1,129.63.159.254 (129.63.159.254),0.574 ms * *
 1,129.63.159.254 (129.63.159.254),0.359 ms * *
 1,129.63.159.254 (129.63.159.254),0.372 ms *,0.346 ms
 1,129.63.159.254 (129.63.159.254),0.334 ms * *
 1,129.63.159.254 (129.63.159.254),2.043 ms * *
 1,129.63.159.254 (129.63.159.254),2.668 ms * *
 1,* * 129.63.159.254 (129.63.159.254),3.074 ms
 1,* * *
10,* * *
 1,129.63.159.254 (129.63.159.254),0.321 ms,0.589 ms *
 1,129.63.159.254 (129.63.159.254),3.236 ms,3.219 ms *
 1,129.63.159.254 (129.63.159.254),3.493 ms,3.500 ms *
 8,ae-1.2063.rtr.ictc.indiana.gigapop.net (149.165.254.185),49.802 ms,49.787 ms *
 1,129.63.159.254 (129.63.159.254),2.534 ms * *
 1,129.63.159.254 (129.63.159.254),1.114 ms * *
 1,* * *
 1,* * *
 1,* * *
 1,* * *
 1,* * *
 1,* * *
 1,129.63.159.254 (129.63.159.254),0.723 ms * *
 1,* * *
 1,129.63.159.254 (129.63.159.254),0.315 ms * *
 1,129.63.159.254 (129.63.159.254),0.558 ms * *
 1,129.63.159.254 (129.63.159.254),1.396 ms,1.998 ms *
 1,129.63.159.254 (129.63.159.254),1.028 ms * *
 1,129.63.159.254 (129.63.159.254),0.939 ms,1.157 ms *
 1,129.63.159.254 (129.63.159.254),0.338 ms * *
 1,129.63.159.254 (129.63.159.254),0.481 ms * *
 1,129.63.159.254 (129.63.159.254),2.776 ms * *
 1,129.63.159.254 (129.63.159.254),3.398 ms,3.661 ms *
 1,129.63.159.254 (129.63.159.254),0.742 ms *,0.313 ms
 1,129.63.159.254 (129.63.159.254),0.341 ms * *
 1,* * *
 1,129.63.159.254 (129.63.159.254),0.314 ms * *
 1,* * *
 1,* * *
 1,* * *
 1,129.63.159.254 (129.63.159.254),0.712 ms * *
 1,129.63.159.254 (129.63.159.254),0.749 ms,1.171 ms *
 1,* * *
