17,planetlab-n2.wand.net.nz (192.107.171.147),199.541 ms * *
17,planetlab-n2.wand.net.nz (192.107.171.147),199.464 ms * *
17,planetlab-n2.wand.net.nz (192.107.171.147),199.389 ms * *
17,planetlab-n2.wand.net.nz (192.107.171.147),199.407 ms,199.401 ms *
17,planetlab-n2.wand.net.nz (192.107.171.147),199.442 ms * *
17,planetlab-n2.wand.net.nz (192.107.171.147),199.302 ms,199.206 ms *
17,planetlab-n2.wand.net.nz (192.107.171.147),199.536 ms * *
