TA3,PN,04-14-2017,23:49,Running
TP1,UN,04-14-2017,23:49,Running
TP1,PN,04-14-2017,23:49,Running
TP2,UN,04-14-2017,23:49,Running
TP2,PN,04-14-2017,23:49,Running
TP3,UN,04-14-2017,23:49,Running
TP3,PN,04-14-2017,23:49,Running
UU1,UN,04-14-2017,23:49,Running
UU1,PN,04-14-2017,23:49,Running
UU2,UN,04-14-2017,23:49,Running
UU2,PN,04-14-2017,23:49,Running
UU3,UN,04-14-2017,23:49,Running
UU3,PN,04-14-2017,23:49,Running
UU4,UN,04-14-2017,23:49,Running
UU4,PN,04-14-2017,23:49,Running
UC1,UN,04-14-2017,23:49,Running
UC1,PN,04-14-2017,23:49,Running
UC2,UN,04-14-2017,23:49,Running
UC2,PN,04-14-2017,23:49,Running
TA1,UN,04-15-2017,04:20,Running
TA1,PN,04-15-2017,04:20,Running
TA2,UN,04-15-2017,04:20,Running
TA2,PN,04-15-2017,04:20,Running
TA3,UN,04-15-2017,04:20,Running
TA3,PN,04-15-2017,04:20,Running
TP1,UN,04-15-2017,04:20,Running
TP1,PN,04-15-2017,04:20,Running
TP2,UN,04-15-2017,04:20,Running
TP2,PN,04-15-2017,04:20,Running
TP3,UN,04-15-2017,04:20,Running
TP3,PN,04-15-2017,04:20,Running
UU1,UN,04-15-2017,04:20,Running
UU1,PN,04-15-2017,04:20,Running
UU2,UN,04-15-2017,04:20,Running
UU2,PN,04-15-2017,04:20,Running
UU3,UN,04-15-2017,04:20,Running
UU3,PN,04-15-2017,04:20,Running
UU4,UN,04-15-2017,04:20,Running
UU4,PN,04-15-2017,04:20,Running
UC1,UN,04-15-2017,04:20,Running
UC1,PN,04-15-2017,04:20,Running
UC2,UN,04-15-2017,04:20,Running
UC2,PN,04-15-2017,04:20,Running
TA1,UN,04-15-2017,14:11,Running
TA1,PN,04-15-2017,14:11,Running
TA2,UN,04-15-2017,14:11,Running
TA2,PN,04-15-2017,14:11,Running
TA3,UN,04-15-2017,14:11,Running
TA3,PN,04-15-2017,14:11,Running
TP1,UN,04-15-2017,14:11,Running
TP1,PN,04-15-2017,14:11,Running
TP2,UN,04-15-2017,14:11,Running
TP2,PN,04-15-2017,14:11,Running
TP3,UN,04-15-2017,14:11,Running
TP3,PN,04-15-2017,14:11,Running
UU1,UN,04-15-2017,14:11,Running
UU1,PN,04-15-2017,14:11,Running
UU2,UN,04-15-2017,14:11,Running
UU2,PN,04-15-2017,14:11,Running
UU3,UN,04-15-2017,14:11,Running
UU3,PN,04-15-2017,14:11,Running
UU4,UN,04-15-2017,14:11,Running
UU4,PN,04-15-2017,14:11,Running
UC1,UN,04-15-2017,14:11,Running
UC1,PN,04-15-2017,14:11,Running
UC2,UN,04-15-2017,14:11,Running
UC2,PN,04-15-2017,14:11,Running
TA1,UN,04-15-2017,15:13,Running
TA1,PN,04-15-2017,15:13,Running
TA2,UN,04-15-2017,15:13,Running
TA2,PN,04-15-2017,15:13,Running
TA3,UN,04-15-2017,15:13,Running
TA3,PN,04-15-2017,15:13,Running
TP1,UN,04-15-2017,15:13,Running
TP1,PN,04-15-2017,15:13,Running
TP2,UN,04-15-2017,15:13,Running
TP2,PN,04-15-2017,15:13,Running
TP3,UN,04-15-2017,15:13,Running
TP3,PN,04-15-2017,15:13,Running
UU1,UN,04-15-2017,15:13,Running
UU1,PN,04-15-2017,15:13,Running
UU2,UN,04-15-2017,15:13,Running
UU2,PN,04-15-2017,15:13,Running
UU3,UN,04-15-2017,15:13,Running
UU3,PN,04-15-2017,15:13,Running
UU4,UN,04-15-2017,15:13,Running
UU4,PN,04-15-2017,15:13,Running
UC1,UN,04-15-2017,15:13,Running
UC1,PN,04-15-2017,15:13,Running
UC2,UN,04-15-2017,15:13,Running
UC2,PN,04-15-2017,15:13,Running
TA1,UN,04-16-2017,14:47,Running
TA1,PN,04-16-2017,14:47,Running
TA2,UN,04-16-2017,14:47,Running
TA2,PN,04-16-2017,14:47,Running
